id_cliente,idade,renda_anual,limite_credito,tempo_relacionamento_meses,utilizacao_limite,utilizacao_limite_v2,n_atrasos_12m,canal_aquisicao,regiao,feature_ruido_1,feature_ruido_2,inadimplente
904248,44.9,48384.56,11653.74,113.7,0.2902,0.2806,0,indicação,Sudeste,0.6675,0,0
905215,54.6,60286.52,23168.24,63.3,0.1799,0.1631,0,app,Sudeste,0.1394,0,0
901611,36.3,45422.59,7181.8,61.1,0.1465,0.1299,0,app,Sudeste,-1.7108,2,0
901381,38.9,82255.57,26675.17,22.1,0.2782,0.3105,2,evento_promocional,Sul,0.3201,2,0
900407,37.0,37971.56,10291.75,7.3,0.7956,0.7986,1,agência,Nordeste,1.3938,1,1
904151,31.7,69592.11,13423.85,28.2,0.209,0.1967,0,app,Nordeste,0.4207,4,0
901677,67.9,11155.61,4581.88,33.8,0.3334,0.3553,1,app,Centro-Oeste,-0.8589,4,0
905321,31.1,56650.6,9213.9,2.7,0.5236,0.5388,0,app,Sudeste,-1.944,4,1
901335,56.4,25360.75,7190.87,74.8,0.4504,0.4336,0,app,Nordeste,1.4298,0,0
900255,59.2,124133.78,42065.81,,0.5116,0.5166,0,agência,Nordeste,-0.3111,4,0
903794,57.7,50900.79,12300.35,11.1,0.2506,0.2099,0,app,Nordeste,0.2466,4,1
902919,47.7,36417.41,14784.7,17.2,0.7034,0.7162,0,agência,Sul,-0.5289,1,0
902941,22.3,30254.81,12128.73,27.9,0.1326,0.1036,0,agência,Sudeste,0.5669,3,0
905040,34.5,25817.45,8263.2,69.5,0.293,0.2896,0,agência,Nordeste,0.3995,1,0
901801,42.5,107668.0,28321.97,62.1,0.1849,0.1788,0,agência,Sudeste,0.3065,3,0
904932,36.5,38962.72,14359.64,41.3,0.1775,0.1801,0,app,Sul,-1.4114,0,0
905788,25.1,55974.34,9746.47,108.5,0.5309,0.5021,0,app,Sul,1.0207,3,0
905005,37.6,91911.71,26826.68,23.6,0.354,0.3793,0,app,Nordeste,-1.9378,1,0
903881,53.2,28943.01,7300.07,56.8,0.2332,0.2316,0,parceria_varejo,Sudeste,-1.3164,2,0
903919,61.6,66471.55,25504.93,14.3,0.2354,0.2283,1,app,Nordeste,0.2645,1,0
900335,24.3,41891.24,6575.37,68.4,0.5011,0.4614,0,parceria_varejo,Nordeste,1.1691,3,0
900551,37.1,50226.88,15939.03,22.0,0.3346,0.3372,0,indicação,Sudeste,0.9976,3,0
903333,41.8,68874.92,20320.31,57.8,0.2055,0.1732,1,app,Sul,0.073,2,0
905012,54.1,137929.72,22256.78,49.9,0.2186,0.2231,0,app,Nordeste,-0.379,0,0
903911,28.0,71665.56,10809.76,1.1,0.2015,0.1967,0,agência,Sul,0.2794,3,0
901716,38.9,24776.0,11060.37,7.9,0.4867,0.499,0,agência,Sul,-0.74,4,0
904623,62.0,,7793.22,80.1,0.457,0.4441,1,parceria_varejo,Nordeste,1.2149,0,0
904829,48.4,15116.07,5712.95,1.4,0.1159,0.1495,1,indicação,Sudeste,-0.439,3,0
903899,26.4,37192.39,10180.25,9.0,0.3082,0.2901,0,indicação,Nordeste,0.0022,4,0
901249,28.2,46473.44,11402.76,12.1,0.4301,0.4407,1,agência,Centro-Oeste,-0.2556,2,0
904733,45.1,63498.78,22082.61,35.1,0.0896,0.0978,0,app,Centro-Oeste,0.6994,4,0
904236,39.4,23515.12,4755.98,7.2,0.0768,0.0735,0,agência,Nordeste,0.2499,4,0
901880,49.9,64881.17,23252.16,13.4,0.4966,0.5,0,indicação,Sudeste,2.0261,0,0
901097,45.8,21124.86,3803.06,48.6,0.3302,0.3433,0,app,Centro-Oeste,-0.8609,2,0
902918,32.7,36779.46,15290.4,11.4,0.0808,0.0848,0,app,Sudeste,-2.3286,2,0
905767,37.1,137042.74,148881.69581737544,16.9,0.5185,0.494,0,app,Sul,0.6525,2,0
901841,47.3,22305.62,9380.08,29.0,0.0674,0.0703,1,app,Centro-Oeste,0.507,0,0
900091,32.0,26594.06,10291.07,22.5,0.1821,0.1732,0,app,Centro-Oeste,-0.0588,3,0
900907,39.3,76008.52,27400.0,45.5,0.1669,0.2049,0,app,Sudeste,0.9111,0,0
904657,29.4,,7370.49,54.6,0.1219,0.1171,2,app,Sudeste,0.6206,0,0
901628,40.0,30569.74,5460.6,79.1,0.3696,0.3675,1,app,Sudeste,-1.1156,0,0
900102,18.0,60631.55,23376.65,,0.2415,0.2177,1,app,Sudeste,-1.346,0,0
901866,66.4,99354.03,21002.38,93.7,0.2852,0.2417,0,agência,Sudeste,-0.6516,2,0
901193,38.3,56739.29,14888.69,20.2,0.3995,0.41,0,agência,Sudeste,-0.1761,2,0
901884,30.1,37282.21,11195.63,26.2,0.7794,0.7999,0,agência,Sudeste,0.6021,4,0
901416,29.8,35217.73,12540.49,76.2,0.0997,0.1336,1,agência,Sul,-1.2107,1,0
902326,34.0,39581.12,11199.75,4.9,0.0494,0.0015,1,app,Sudeste,0.2947,3,0
902144,31.3,56298.73,86373.13088001654,1.0,0.2844,0.2924,0,app,Sudeste,1.3309,2,0
902233,43.2,80737.28,18778.19,34.8,0.1624,0.17,0,agência,Sul,1.7793,2,0
902704,43.6,31362.69,6700.15,38.1,0.5841,0.5652,0,agência,Sudeste,0.3863,3,1
900208,28.9,30255.31,7970.86,14.4,0.3921,0.3951,0,agência,Norte,0.8041,2,0
905427,34.8,120847.67,51903.53,4.9,0.1722,0.2085,0,app,Sudeste,-1.4484,2,0
901007,29.9,36295.44,7155.66,27.4,0.3011,0.3,1,agência,Sudeste,0.3782,2,0
900019,31.5,59573.05,15814.28,61.5,0.2066,0.2205,1,indicação,Sul,-1.5565,1,0
903198,62.6,41381.52,18015.92,20.5,0.1559,0.149,1,parceria_varejo,Sudeste,0.0072,0,0
901316,19.9,23958.67,6607.61,7.0,0.1699,0.1704,0,agência,Norte,1.2881,1,1
900054,53.9,76808.83,33804.17,37.3,0.2459,0.246,1,app,Centro-Oeste,-0.3849,3,0
903577,20.8,48795.16,7823.13,1.6,0.498,0.5289,0,app,Norte,-1.2523,1,1
902295,31.8,27698.6,89191.84355122077,46.3,0.1805,0.1829,1,agência,Sul,-0.9795,1,0
904491,29.6,146265.51,28534.67,10.9,0.1196,0.1169,1,app,Centro-Oeste,-0.511,0,0
905191,50.7,33477.3,11150.88,17.6,0.0894,0.0613,3,app,Sudeste,0.787,1,0
904211,39.9,84047.58,21054.97,18.5,0.0276,0.0227,0,agência,Sudeste,0.3339,1,0
902313,38.9,134672.89,38357.57,39.2,0.2754,0.2975,1,evento_promocional,Sul,-1.4394,2,0
901537,30.4,52811.56,19925.57,34.3,0.3682,0.368,1,app,Sul,0.0932,4,0
900155,38.6,24911.04,7754.68,27.2,0.1968,0.2283,0,agência,Norte,-2.4184,3,0
903185,50.1,45446.0,12959.58,4.9,0.384,0.4035,0,agência,Sudeste,0.3741,3,0
900750,33.3,44639.61,10282.09,44.5,0.3701,0.3871,1,app,Sul,-0.4788,4,0
904813,65.6,,27430.43,37.5,0.3843,0.361,0,agência,Norte,0.3661,1,0
902130,44.1,34522.11,8974.59,,0.3177,0.3281,0,agência,Sudeste,0.6913,3,0
902170,53.7,151148.99,40215.69,39.8,0.5236,0.5715,2,agência,Sudeste,0.22,2,0
905285,51.5,43990.89,15837.54,17.7,0.3529,0.3573,1,indicação,Centro-Oeste,-0.0276,1,0
900484,34.5,78436.96,34532.94,5.2,0.3065,0.3107,0,indicação,Sudeste,-0.3918,4,0
902037,35.8,76963.44,34094.5,11.9,0.1757,0.1807,0,agência,Sul,-0.0331,1,0
902662,23.6,37674.6,14561.49,25.2,0.1706,0.182,1,agência,Sul,-0.2101,2,0
901350,32.5,55947.28,13095.01,1.0,0.2611,0.2529,1,agência,Sudeste,0.1212,4,0
902482,40.6,44425.56,6975.46,,0.4439,0.4312,0,agência,Sul,0.0931,4,0
905148,35.5,20049.29,3735.73,133.8,0.2167,0.2194,0,app,Norte,-0.1878,2,0
901345,41.6,47085.2,10781.2,21.9,0.485,0.4517,1,app,Sul,1.1593,2,0
905076,40.7,104300.97,20712.06,47.0,0.3367,0.3554,0,app,Sul,-1.4256,3,0
902737,47.8,49565.4,9303.32,3.6,0.2295,0.2136,0,app,Sudeste,0.2352,1,0
901146,43.8,61626.75,25347.15,11.3,0.0887,0.0478,2,app,Sul,1.5943,4,1
900193,53.1,54320.78,16286.98,45.6,0.1869,0.1888,1,parceria_varejo,Sudeste,0.6596,2,0
904746,34.1,70836.72,13721.62,3.4,0.2491,0.2467,0,indicação,Nordeste,-1.7966,4,0
904134,29.2,38161.04,6142.05,71.8,0.0715,0.0623,0,app,Nordeste,1.3339,4,0
905993,44.9,37273.29,7485.69,1.5,0.371,0.379,1,app,Sul,0.9663,1,0
900640,32.4,65734.21,16943.75,19.7,0.1451,0.1223,0,indicação,Sul,-0.7233,4,0
904907,45.8,59920.26,17512.18,81.3,0.4556,0.44,2,agência,Sul,-0.1178,2,0
902698,44.2,38701.11,11671.43,51.0,0.2963,0.3011,1,agência,Sul,-0.0699,3,0
901076,65.4,58809.74,25097.85,66.7,0.3767,0.3937,0,indicação,Nordeste,1.4486,3,0
903869,52.1,52308.61,14128.57,79.8,0.0245,0.0152,1,app,Nordeste,-0.2315,3,0
904079,21.3,43583.45,14335.27,17.2,0.237,0.2441,0,indicação,Sudeste,-2.3309,4,0
905579,41.3,65567.7,11754.63,23.4,0.3114,0.2846,0,agência,Norte,0.405,3,0
903880,42.5,28469.34,9818.88,48.7,0.3304,0.3094,0,app,Sudeste,-0.1784,4,0
904435,28.4,86691.36,19717.12,56.6,0.6836,0.6791,0,agência,Norte,0.2629,2,0
902363,27.0,238841.6,100259.99,15.3,0.3075,0.3133,0,app,Nordeste,-0.5386,1,0
905789,61.9,36581.35,14776.15,19.0,0.097,0.0891,0,parceria_varejo,Sudeste,-0.7093,1,0
900293,33.7,43528.68,10525.99,8.5,0.1077,0.0902,1,app,Nordeste,0.4297,4,0
901676,47.2,36466.14,6175.51,79.2,0.3839,0.3999,0,indicação,Sudeste,1.1237,2,0
902765,41.9,73558.05,25469.32,6.2,0.4757,0.4895,0,agência,Norte,-1.3242,1,0
902238,53.6,62696.94,15863.19,,0.3283,0.3443,1,agência,Nordeste,-0.2472,3,0
904881,47.5,69937.63,25558.61,,0.1809,0.1861,3,agência,Nordeste,1.6227,4,0
900184,36.9,30175.11,4721.33,38.7,0.5814,0.571,1,agência,Norte,-1.9997,2,0
903423,40.2,,9127.88,1.8,0.1306,0.1339,0,parceria_varejo,Sudeste,1.2517,2,0
901664,28.0,68991.75,22429.4,30.2,0.2782,0.2644,1,indicação,Norte,1.0051,1,0
901661,59.9,19522.42,6266.56,4.2,0.1062,0.0804,0,agência,Sul,0.3564,3,0
901154,23.6,32544.9,10207.16,1.0,0.4067,0.401,0,app,Nordeste,0.1418,3,0
903767,34.5,48968.6,18494.7,72.3,0.4894,0.4669,1,agência,Sudeste,-0.1121,1,0
904678,34.5,84887.85,21491.3,8.4,0.7617,0.769,0,agência,Sudeste,-0.0442,1,0
902582,51.4,68720.76,20484.96,100.2,0.0654,0.0854,2,parceria_varejo,Norte,-0.7162,2,1
904575,30.9,33101.54,12844.29,62.2,0.5361,0.5142,0,indicação,Nordeste,0.7342,3,0
901227,51.6,56751.43,25237.7,,0.3783,0.3781,2,parceria_varejo,Norte,0.5392,3,0
900974,59.7,90203.92,38158.98,48.8,0.0741,0.0712,0,app,Sul,0.5746,3,0
903588,36.9,51552.28,20367.51,16.1,0.1107,0.1152,0,agência,Nordeste,-0.9683,0,0
903406,44.7,,17659.6,73.9,0.3211,0.3072,0,agência,Sul,2.6171,1,0
904842,23.5,59052.03,23722.39,39.8,0.3071,0.3319,2,parceria_varejo,Centro-Oeste,-0.3916,1,1
903982,50.0,98470.65,17611.49,86.3,0.2069,0.2155,0,indicação,Sudeste,2.4473,4,0
905784,51.9,136106.69,45994.72,10.0,0.3288,0.3445,0,app,Sul,0.5142,3,0
905614,41.9,39953.24,13905.86,26.9,0.2997,0.3042,0,app,Sudeste,0.6067,0,0
901228,41.3,29284.66,12401.15,24.7,0.1745,0.1706,1,app,Sul,-0.2847,2,0
901968,27.9,34020.08,6944.75,74.8,0.1105,0.1099,1,agência,Centro-Oeste,1.9772,1,0
900434,39.8,104805.05,18624.09,54.5,0.2415,0.2232,0,app,Sudeste,0.8464,3,0
904890,34.3,36209.84,13369.04,27.8,0.4501,0.4578,0,agência,Sul,0.7129,2,0
902136,44.0,31961.36,6533.1,,0.1581,0.1332,2,app,Sudeste,-0.3344,2,0
902113,57.2,43848.95,11078.87,27.1,0.4904,0.4838,1,evento_promocional,Sudeste,0.6538,4,0
903792,35.0,45451.47,19567.85,69.2,0.4233,0.4255,0,indicação,Sudeste,-0.7487,3,1
905907,39.2,76229.5,25956.2,29.6,0.0932,0.1017,0,agência,Centro-Oeste,0.3525,1,0
902914,34.9,19105.86,8047.33,81.0,0.2324,0.1999,0,indicação,Sudeste,-0.0446,2,0
902316,43.9,39099.8,6107.75,69.9,0.0541,0.0709,0,parceria_varejo,Sudeste,-0.083,1,0
902099,41.3,55400.44,23915.19,11.9,0.2219,0.2468,0,app,Sudeste,-0.1277,2,0
900205,30.9,21697.27,8815.09,131.8,0.6011,0.6071,0,app,Nordeste,-0.4962,2,0
901682,33.9,65266.55,11348.52,2.6,0.178,0.1845,0,app,Sudeste,-1.117,2,0
905396,49.4,80864.81,26866.95,41.1,0.2012,0.2152,0,app,Nordeste,-1.2913,0,0
904954,47.4,69327.87,17994.17,3.9,0.3058,0.3219,0,agência,Nordeste,0.382,2,0
905239,35.9,177476.04,75353.4,38.7,0.0621,0.0828,0,agência,Sudeste,-0.8194,4,0
902395,24.1,50663.12,22322.55,58.0,0.5472,0.5097,0,agência,Nordeste,-0.9914,0,0
902656,40.2,88743.78,15899.61,14.2,0.2842,0.2967,0,indicação,Sul,-1.8548,3,0
903193,55.1,15046.99,5954.35,71.9,0.0988,0.1024,0,app,Sudeste,-0.0496,0,0
905725,58.7,35901.8,10214.97,12.8,0.3887,0.4065,1,agência,Nordeste,-0.418,3,0
902291,42.9,12115.81,2696.71,96.6,0.0557,0.0921,1,agência,Sudeste,0.1521,4,0
900089,38.8,77197.18,13525.02,30.2,0.5157,0.5287,0,app,Sudeste,0.5313,0,0
900644,42.7,30949.33,7903.77,39.6,0.4733,0.4672,0,app,Sudeste,-0.6635,0,0
902225,53.6,60872.39,20973.54,92.2,0.0954,0.0877,0,app,Nordeste,0.5658,3,0
900823,37.7,81098.97,19653.95,13.8,0.2518,0.2562,1,app,Sudeste,-1.2705,1,1
905694,29.0,41624.78,12296.08,1.0,0.2916,0.2808,0,app,Sudeste,-0.9611,1,0
905276,29.7,98733.48,24101.25,12.8,0.2814,0.2955,0,evento_promocional,Nordeste,1.6957,2,0
900707,64.7,48085.06,10349.56,5.1,0.5453,0.5885,1,app,Sudeste,-1.9556,3,0
904239,47.4,25706.24,9097.2,25.3,0.2203,0.1973,0,app,Nordeste,0.1529,2,0
900785,43.0,31374.15,12104.5,10.9,0.2104,0.2275,0,indicação,Centro-Oeste,1.076,2,0
902050,36.2,16676.62,7043.78,42.2,0.1598,0.181,0,app,Sudeste,0.2364,4,0
902680,27.5,166936.85,70999.64,15.4,0.3025,0.2598,0,app,Sul,-1.4777,4,0
905318,36.3,25289.92,4184.12,8.7,0.2848,0.2992,1,agência,Sul,-0.2306,1,0
902156,47.4,98107.15,33566.98,5.5,0.156,0.1553,1,agência,Sudeste,0.0027,3,0
902862,34.4,81405.15,23597.6,37.9,0.2061,0.2267,0,indicação,Sudeste,0.8202,2,0
900178,20.8,61844.07,107747.04293031513,35.5,0.0662,0.0769,0,app,Sudeste,0.4478,4,0
904267,42.2,58973.79,104807.79110699905,37.8,0.4687,0.4718,2,app,Sudeste,0.7769,2,0
900412,65.6,56035.17,15436.69,,0.2731,0.2753,0,app,Sudeste,-0.0895,4,0
904674,39.3,25999.35,7750.05,26.9,0.3318,0.3335,0,agência,Sul,0.8092,0,0
900416,33.7,11580.57,2723.57,,0.702,0.7058,0,parceria_varejo,Sul,1.5244,1,0
903415,33.9,30129.32,9307.78,74.9,0.4369,0.4256,1,indicação,Sudeste,-1.4138,3,0
905655,50.1,,13315.96,48.3,0.3237,0.3201,0,agência,Centro-Oeste,0.1269,2,0
903248,49.4,18986.92,3260.26,69.9,0.2775,0.24,1,agência,Sudeste,-0.9906,1,0
904460,43.9,27806.19,10643.11,60.4,0.1916,0.2132,1,agência,Norte,0.7001,0,1
903401,25.4,54044.89,21659.29,36.1,0.3375,0.3028,0,app,Nordeste,-0.8619,3,0
902398,19.0,21274.34,7341.36,15.8,0.0639,0.0448,0,app,Norte,-0.3604,3,0
900740,46.2,38847.32,6272.16,64.1,0.1731,0.2018,0,indicação,Sul,0.0365,4,0
900073,41.1,38058.74,7997.96,39.8,0.3729,0.3772,0,app,Sul,-1.4371,1,0
905371,41.6,,7672.45,46.0,0.3775,0.3769,0,parceria_varejo,Sudeste,-0.7569,2,0
902208,18.8,20952.51,4229.81,126.4,0.4437,0.4649,1,agência,Sudeste,2.7908,1,0
902360,35.9,65340.46,16221.68,13.2,0.1167,0.1303,0,indicação,Sudeste,-0.5715,4,0
901988,29.1,52093.09,10354.84,45.2,0.3928,0.3544,0,agência,Sul,0.9803,1,0
904965,44.8,16017.89,3748.71,9.6,0.1505,0.2051,0,app,Sudeste,0.5885,3,0
905686,41.7,184476.04,58417.49,15.4,0.3758,0.3968,0,app,Sudeste,0.268,3,0
901492,22.3,46094.74,13156.4,5.4,0.4987,0.4901,0,agência,Sul,1.3934,4,0
902202,32.0,53831.25,21801.15,18.7,0.2789,0.2802,0,agência,Nordeste,-1.3738,1,0
903963,45.2,32560.23,10446.7,18.8,0.3926,0.3856,1,app,Sudeste,-0.477,4,1
905354,28.3,40750.92,10207.59,27.6,0.0959,0.0728,0,app,Nordeste,0.251,0,0
905187,44.2,28705.61,10221.67,33.4,0.3018,0.2907,0,agência,Sudeste,-1.2984,2,0
902978,24.9,52169.89,12814.2,1.9,0.4683,0.4824,1,agência,Sul,2.1119,1,0
903159,29.9,36164.82,5734.26,19.6,0.4177,0.4386,0,agência,Nordeste,1.2936,1,0
902356,36.0,49572.11,9170.14,,0.1984,0.2123,0,agência,Sul,1.1216,1,0
903049,45.2,30271.06,12043.43,2.4,0.2085,0.2151,0,agência,Sudeste,0.7418,1,1
900631,44.5,61574.13,12092.13,94.9,0.2369,0.2478,1,agência,Sudeste,-0.0544,3,0
902191,48.5,54031.97,19536.18,3.3,0.2263,0.2169,1,app,Nordeste,0.2505,0,0
905829,52.1,27837.66,7323.81,16.5,0.3738,0.3822,1,app,Sudeste,1.1064,1,0
905120,28.8,141473.1,33512.7,61.5,0.4104,0.4033,1,parceria_varejo,Sudeste,-0.8215,0,0
901080,34.2,63725.51,21486.4,15.0,0.2032,0.1762,0,app,Sudeste,-1.7095,1,0
902035,20.6,18789.35,7831.5,52.8,0.4753,0.4509,1,indicação,Centro-Oeste,0.214,2,0
901166,49.0,250547.56,67108.29,68.5,0.2678,0.2877,1,agência,Sudeste,-0.6364,1,0
905602,38.2,58865.02,13285.02,15.0,0.2117,0.2195,0,app,Norte,-0.142,1,0
903003,44.3,51631.28,10958.24,1.4,0.3179,0.325,2,app,Sudeste,0.6479,4,1
903627,39.2,87987.75,31852.86,55.0,0.4493,0.4482,1,app,Sul,0.0506,0,0
901802,46.2,,9514.77,12.7,0.4724,0.4638,0,agência,Sudeste,-2.4663,4,0
903670,58.4,33035.47,12871.84,26.5,0.302,0.3024,0,parceria_varejo,Sul,0.6293,1,0
904274,31.8,38336.49,13468.14,12.4,0.1475,0.1199,1,app,Nordeste,-0.9675,2,0
904594,34.4,38059.99,12465.24,3.5,0.388,0.3749,0,app,Nordeste,-1.0791,1,0
904023,41.0,22975.68,5036.31,68.3,0.6419,0.6454,0,app,Nordeste,-0.2747,0,0
904580,40.2,40263.56,15989.0,149.4,0.5413,0.5205,1,agência,Sul,0.5704,4,0
904124,35.4,34162.57,13520.32,35.2,0.2561,0.2645,0,app,Nordeste,1.074,4,0
902246,55.4,119180.32,32565.15,16.5,0.2408,0.2185,0,app,Nordeste,0.1079,3,0
903613,39.9,14018.26,2441.4,48.7,0.2117,0.2265,2,app,Nordeste,0.7372,3,0
900081,48.7,87111.98,35650.22,29.3,0.303,0.3019,0,agência,Centro-Oeste,-0.1568,0,0
904277,44.6,39011.07,16401.3,1.0,0.3708,0.3793,0,agência,Sudeste,-0.727,4,0
900877,22.7,45817.92,13311.17,55.9,0.2794,0.2455,0,evento_promocional,Sudeste,0.2556,1,0
901340,18.0,91736.56,18456.3,32.6,0.1671,0.1593,1,app,Nordeste,0.8172,0,0
905948,37.7,48232.26,17146.77,11.9,0.5135,0.504,1,agência,Sul,1.9416,3,0
903387,42.2,120641.61,21783.89,41.5,0.6327,0.6012,2,agência,Nordeste,-0.8835,1,0
905619,18.7,65755.37,14354.76,16.2,0.1434,0.1189,1,indicação,Nordeste,0.4137,2,0
900759,32.5,28581.12,4543.0,16.5,0.3854,0.3779,1,app,Centro-Oeste,-0.2134,1,0
902218,38.6,65498.16,20329.59,,0.4145,0.4206,0,agência,Sul,-0.2192,0,0
901356,63.7,38915.81,7361.94,94.3,0.1599,0.1323,1,app,Sudeste,0.1632,0,0
903721,31.9,64030.76,19925.48,94.1,0.506,0.5,0,app,Norte,-2.2223,2,0
903094,35.6,50202.86,18731.69,73.0,0.1748,0.1506,0,indicação,Sudeste,-1.5014,3,0
901598,40.1,37944.32,13697.08,29.5,0.1007,0.0754,1,agência,Centro-Oeste,0.7242,2,0
902093,57.0,84658.34,16271.9,63.0,0.0757,0.0791,0,app,Sudeste,0.1585,4,0
902515,44.8,34415.66,12161.8,5.7,0.4141,0.3814,1,agência,Sudeste,1.1692,4,1
903178,31.6,140468.17,29293.46,34.2,0.099,0.0969,1,app,Nordeste,-0.5913,4,0
904900,35.7,36492.95,14593.72,11.9,0.4587,0.4472,0,agência,Sudeste,-0.3001,4,0
901466,34.2,67101.26,10555.56,137.1,0.1432,0.1691,0,evento_promocional,Nordeste,-1.1999,2,0
900319,32.3,19391.77,6377.23,8.8,0.7842,0.7901,2,agência,Nordeste,-2.0974,1,0
904280,41.6,31553.03,6297.71,31.6,0.4607,0.4307,0,app,Sul,1.5796,1,0
905433,46.7,52833.92,20701.3,18.5,0.0546,0.0584,1,app,Sudeste,-1.0284,1,0
905633,18.0,31853.66,12440.41,10.0,0.3425,0.3737,0,app,Sudeste,0.3824,4,0
904884,32.9,67989.34,21607.36,20.5,0.1422,0.1476,0,app,Sul,0.0626,0,0
905073,19.8,62574.09,12238.3,5.6,0.3221,0.2929,1,app,Sul,0.7713,1,0
902028,21.9,47580.8,7194.41,59.4,0.5859,0.5979,0,parceria_varejo,Centro-Oeste,0.6769,0,1
903983,27.1,48774.25,19791.96,27.0,0.0581,0.0408,0,app,Sul,-0.3292,0,0
904471,25.3,,31558.35,8.6,0.4313,0.4685,0,app,Nordeste,-0.6242,1,0
902792,29.1,76469.78,13110.45,25.9,0.129,0.1098,0,app,Nordeste,0.5677,4,0
904635,28.8,53986.3,22954.34,74.1,0.2021,0.1937,2,agência,Nordeste,0.0112,0,0
900801,55.3,49803.33,19434.07,33.8,0.404,0.3715,1,app,Sul,-0.2667,0,0
903470,45.1,30861.42,5383.0,2.4,0.293,0.2664,0,agência,Sudeste,0.7958,2,0
904306,37.5,30151.66,11362.59,51.2,0.4577,0.4335,1,agência,Sudeste,-0.3646,3,0
902512,29.5,126359.54,30275.43,46.3,0.2942,0.2925,0,agência,Sudeste,0.0893,0,0
904161,43.1,94917.53,28628.73,31.3,0.0935,0.0999,0,agência,Sudeste,-0.1542,3,0
900374,31.3,48414.07,14363.17,38.0,0.3821,0.4179,1,agência,Sul,0.2144,2,0
904938,38.5,34253.77,11198.75,22.2,0.0547,0.0281,0,app,Centro-Oeste,0.348,3,0
905927,39.4,38679.76,7859.9,101.7,0.3798,0.3965,0,indicação,Nordeste,-0.7843,1,0
903527,44.0,75594.89,14042.32,13.9,0.1522,0.1294,0,app,Sudeste,0.0726,3,0
901026,59.0,64885.63,25395.47,54.0,0.1815,0.1753,0,evento_promocional,Nordeste,-1.0929,1,0
904437,43.2,43139.62,12949.63,28.3,0.3028,0.3373,1,app,Centro-Oeste,-0.2147,3,0
901506,18.1,25077.97,11081.9,88.0,0.4052,0.4135,0,agência,Sul,-1.4172,2,0
903168,49.4,59256.8,8916.99,10.5,0.2437,0.3022,0,agência,Sul,0.362,2,0
905099,42.6,31777.5,14235.95,36.1,0.4292,0.4086,0,parceria_varejo,Sudeste,0.2653,0,0
900372,49.0,43745.43,66344.17677570146,36.2,0.3536,0.338,1,app,Sudeste,0.0416,3,0
905306,18.0,58788.35,14953.13,20.7,0.29,0.2823,1,agência,Sul,-0.8952,4,0
904208,54.3,36258.28,6995.14,76.9,0.5113,0.503,0,agência,Sudeste,0.1491,4,0
904892,42.7,51673.48,20781.36,13.9,0.1462,0.1023,0,app,Sudeste,0.1754,0,0
905766,44.5,44200.55,13931.44,7.0,0.1794,0.2055,2,app,Sul,-0.894,0,0
901325,54.5,129092.55,39873.71,54.4,0.1889,0.165,0,agência,Nordeste,-0.1309,2,0
903859,33.3,22511.84,9399.49,5.4,0.1942,0.2098,1,app,Nordeste,-0.3464,1,0
901579,27.2,52557.66,15332.31,82.3,0.1458,0.1531,0,agência,Sul,-0.4802,4,0
904192,48.6,38912.9,8448.48,17.3,0.0825,0.0962,0,agência,Sudeste,-0.2627,2,0
904869,44.3,36453.87,14925.98,26.7,0.2931,0.2911,0,app,Sudeste,-0.2714,3,0
903250,27.3,26401.29,6971.0,,0.2676,0.2763,0,app,Norte,0.0248,3,0
902637,55.4,48367.6,8912.43,97.1,0.0994,0.0892,0,app,Sul,-1.7273,2,0
904926,44.7,27371.96,7454.17,16.3,0.099,0.1173,1,app,Sul,0.5191,3,0
903737,41.6,87652.89,25381.12,11.0,0.331,0.3314,2,app,Sudeste,-0.0869,3,0
904295,52.6,37183.66,10457.31,29.0,0.4279,0.4279,0,app,Sudeste,2.1024,2,0
900129,49.8,20237.83,3790.0,130.3,0.0921,0.1236,1,agência,Sudeste,0.0536,4,0
902561,24.2,43245.97,15814.1,61.0,0.2275,0.2341,0,indicação,Sudeste,0.1299,2,0
902119,39.2,89589.43,35290.52,59.3,0.4319,0.4492,0,agência,Norte,-0.6635,4,0
901635,35.5,38295.83,16269.9,1.1,0.3306,0.3264,0,indicação,Nordeste,-0.4828,3,0
905673,40.8,17889.12,5603.76,102.0,0.2656,0.2467,0,agência,Sul,-0.4882,2,0
900370,28.5,48167.65,16250.33,32.4,0.4308,0.428,0,app,Centro-Oeste,-0.1626,4,0
902504,35.0,35665.55,13027.19,,0.1418,0.1235,0,agência,Sudeste,1.0368,4,0
902116,38.9,29596.36,6609.4,14.4,0.1995,0.1972,0,agência,Sudeste,1.9213,4,0
905094,49.2,43404.07,15662.12,29.9,0.1184,0.0953,0,app,Centro-Oeste,-0.6807,1,0
901820,51.2,21674.1,4691.19,127.1,0.3669,0.3832,1,app,Sudeste,0.6592,1,0
900881,53.1,38990.7,12991.89,16.8,0.206,0.1809,0,agência,Nordeste,-2.2773,0,0
904327,42.1,16559.47,4632.88,115.5,0.2788,0.2717,2,indicação,Sul,-1.3352,1,1
900377,36.3,81651.84,13014.79,68.7,0.3283,0.3491,0,app,Sudeste,-0.0508,3,0
902910,34.2,58571.55,17758.95,1.4,0.2021,0.1945,1,agência,Sudeste,-0.3822,3,0
902007,58.0,28291.25,7749.38,68.1,0.0813,0.1032,0,agência,Nordeste,-0.8459,2,0
900432,25.0,,8856.12,50.7,0.0281,0.0333,0,app,Sudeste,0.8802,2,0
