id_apolice,area_construida_m2,area_construida_m2_v2,idade_imovel_anos,valor_imovel,distancia_corpo_bombeiros_km,n_sinistros_anteriores,tipo_imovel,regiao,feature_ruido_1,feature_ruido_2,custo_sinistro
53966,152.9,156.7,32.3,767974.41,6.65,2,apartamento,Nordeste,0.1575,0,3776.49
50186,286.0,287.4,3.8,954526.89,4.99,0,kitnet,Sudeste,1.0624,3,176.57
52015,94.0,93.6,26.4,302029.42,3.26,0,apartamento,Sul,0.671,2,768.69
53384,120.2,117.8,14.3,593443.24,1.33,1,sobrado,Sul,0.0809,2,1084.8
52056,58.1,58.5,22.0,225495.95,0.29,0,apartamento,Nordeste,1.6307,0,1023.05
51631,73.1,73.5,5.7,242111.0,1.79,1,apartamento,Sudeste,-0.1651,2,703.59
51307,137.8,139.9,29.6,485126.41,1.42,0,apartamento,Nordeste,-0.921,1,486.7
51781,86.3,83.9,37.8,354136.93,15.4,1,casa,Norte,0.6241,2,1674.21
52422,160.4,160.6,4.9,464863.16,6.14,0,casa,Centro-Oeste,0.4019,2,100.04
51655,104.8,101.7,18.0,317654.28,5.89,2,casa,Sudeste,1.2005,1,1202.79
53153,110.2,111.0,10.5,328080.3,7.72,0,apartamento,Centro-Oeste,-1.7047,1,111.35
54128,174.1,175.2,6.0,532188.03,2.23,0,apartamento,Nordeste,0.8912,0,158.91
51124,82.1,81.4,7.3,235767.84,4.33,0,casa,Centro-Oeste,-1.1524,0,83.23
50445,109.7,107.1,11.1,479036.98,0.92,1,apartamento,Centro-Oeste,-0.2695,0,351.53
53716,101.2,104.1,41.1,529371.07,3.41,2,apartamento,Centro-Oeste,-1.9941,3,2254.68
55564,150.8,153.4,86.2,544576.83,5.95,0,apartamento,Centro-Oeste,-1.3598,0,925.22
54560,166.8,170.1,13.5,584112.37,4.32,0,apartamento,Centro-Oeste,1.5774,0,303.35
52503,90.3,92.1,19.3,286126.75,13.28,0,casa,Nordeste,-0.5131,3,838.48
55970,108.4,105.3,1.5,391335.41,1.24,1,casa,Sudeste,-0.7879,2,1289.85
53047,97.9,95.3,39.3,557703.31,5.9,0,apartamento,Centro-Oeste,0.5283,0,436.12
51681,189.1,188.9,14.8,606971.53,1.75,0,apartamento,Sul,0.1847,3,219.62
52800,164.9,164.2,14.8,571778.1,12.15,0,casa,Sudeste,-1.3227,0,358.36
53215,83.0,82.0,12.1,337139.06,35.22,0,apartamento,Sudeste,1.4741,1,238.44
52581,59.6,60.1,5.4,251652.43,2.27,0,casa,Nordeste,0.7307,0,195.34
50243,161.8,163.2,2.0,539773.94,7.5,1,apartamento,Sudeste,1.4246,1,1672.85
54497,108.3,110.1,10.0,537180.26,3.39,0,sobrado,Nordeste,0.1438,3,225.37
53543,68.5,67.5,15.2,179445.33,12.67,0,apartamento,Centro-Oeste,1.0578,3,249.46
55356,181.0,181.2,2.8,600418.3,5.18,0,casa,Sudeste,0.0041,0,67.78
52695,45.1,46.3,12.0,162993.32,5.18,2,kitnet,Sudeste,1.7961,2,3813.94
53549,114.7,115.9,7.2,427877.64,0.87,1,casa,Sul,-0.1927,0,868.87
54546,107.5,104.3,10.4,394830.26,,0,casa,Sul,1.3094,1,568.93
51659,99.2,100.4,4.3,419671.16,0.61,0,sobrado,Sudeste,0.0545,3,224.14
54710,181.1,186.1,38.6,767223.95,4.56,1,apartamento,Norte,0.4338,1,1612.28
52333,160.3,156.8,10.2,600222.24,,0,casa,Centro-Oeste,-0.2405,3,183.22
54567,137.8,134.1,22.7,540661.11,8.6,0,casa,Sudeste,-0.9035,1,1247.53
51297,137.3,139.5,,401366.77,10.17,0,apartamento,Sul,-0.3216,0,71.76
51674,67.9,69.7,2.9,135306.37,0.71,1,apartamento,Sul,0.002,0,1116.77
52352,51.5,51.9,6.1,231496.63,16.59,1,casa,Sudeste,0.9417,1,936.66
53995,92.4,94.0,59.0,370837.1,3.14,0,apartamento,Sul,-0.049,3,603.17
50611,53.0,53.2,1.2,201855.52,1.84,0,sobrado,Nordeste,0.4157,0,99.1
51407,54.6,53.7,8.3,236126.44,6.34,0,casa,Sudeste,-0.2509,3,152.61
52474,117.9,118.9,61.4,704485.69,1.33,0,sobrado,Sul,0.6563,3,653.63
53232,75.6,77.1,1.6,310346.2,3.63,0,apartamento,Nordeste,0.6061,0,75.51
50373,83.8,83.7,10.4,274679.15,2.55,0,sobrado,Sudeste,-0.4189,1,409.92
53062,103.9,103.2,58.7,419069.22,3.06,0,casa,Centro-Oeste,1.5346,0,1472.77
53752,159.3,157.3,5.7,585407.78,1.22,0,apartamento,Sudeste,0.0761,1,167.16
55295,127.5,125.3,11.6,417775.79,15.74,1,apartamento,Norte,1.8621,2,711.87
55212,289.4,297.1,2.8,735849.82,2.22,1,kitnet,Sul,-0.3038,1,806.69
54758,119.7,118.0,0.5,353064.32,1.62,1,apartamento,Sudeste,0.256,3,900.13
50236,71.7,73.4,23.7,339800.52,3.56,1,casa,Nordeste,0.7111,2,462.75
51344,84.5,86.9,13.3,265266.02,12.04,0,apartamento,Nordeste,-0.6544,1,132.36
52321,145.7,142.1,29.0,596909.3,0.2,0,casa,Nordeste,1.5544,2,250.47
51218,104.9,107.7,15.8,299511.96,8.09,0,apartamento,Sudeste,-1.1348,1,99.71
51776,35.7,35.7,11.0,143742.51,,0,sobrado,Nordeste,0.4121,2,305.4
51498,262.9,259.1,1.5,1113429.78,3.83,1,apartamento,Sudeste,-0.1805,1,1016.04
55640,82.3,79.8,0.5,224405.03,0.42,0,casa,Sul,0.1563,1,130.52
52097,187.1,188.0,17.9,555339.1,2.53,0,apartamento,Nordeste,0.5193,3,109.06
54636,128.6,126.5,19.9,285542.47,19.37,0,apartamento,Sudeste,0.664,0,300.2
54206,79.5,79.8,0.1,267903.25,6.46,0,apartamento,Sudeste,-1.217,2,30.0
50510,81.7,83.3,28.1,271971.56,1.98,0,casa,Nordeste,-0.1249,1,383.65
51613,131.3,129.0,23.2,656476.98,0.56,0,kitnet,Nordeste,2.3034,1,865.61
51623,155.2,154.5,34.1,585303.6,0.2,0,casa,Norte,0.37,3,598.23
52045,206.8,202.0,2.9,744933.57,3.22,1,apartamento,Nordeste,-0.7172,0,438.52
53163,204.6,198.5,28.6,1009264.27,2.31,0,apartamento,Sul,-0.6879,0,660.62
53372,332.7,329.1,50.9,1707596.49,1.18,0,casa,Sul,0.5981,3,1220.07
50078,84.0,84.6,0.4,312479.8,3.42,0,casa,Nordeste,-1.8964,0,160.45
52317,114.3,111.3,17.0,480363.0,0.38,0,apartamento,Sudeste,1.2821,2,536.73
55157,235.4,232.6,2.8,1096459.65,12.16,0,casa,Sul,1.7304,2,58.43
52874,75.3,76.3,27.9,235748.24,6.31,1,apartamento,Nordeste,0.5306,0,779.96
54409,286.4,281.9,23.0,1229640.56,20.98,0,sobrado,Sul,-1.234,1,370.71
53399,85.4,83.5,13.8,309617.18,3.62,0,sobrado,Sudeste,-2.1098,3,219.58
55706,96.2,94.7,52.5,312911.33,3.77,1,casa,Sul,-1.2248,0,3069.21
50911,77.9,79.9,1.4,329553.35,0.2,0,casa,Sudeste,1.3127,2,130.75
53478,144.2,145.2,8.7,497196.47,4.02,0,apartamento,Centro-Oeste,-0.1661,1,140.73
50697,30.0,29.6,14.7,123266.98,18.45,0,casa,Sul,-0.876,0,308.74
52386,130.3,131.9,2.0,642884.8,6.04,0,sobrado,Centro-Oeste,1.7562,1,44.85
54562,134.8,131.7,1.2,5458779.12,0.34,0,apartamento,Sudeste,2.388,2,286.17
50363,43.9,44.3,13.9,186964.89,5.0,0,casa,Norte,1.5095,0,368.28
51842,77.3,76.6,,266626.31,1.98,1,casa,Sudeste,-0.1275,0,3865.23
51153,105.3,104.5,0.4,504988.57,23.36,0,casa,Sudeste,-0.2729,3,30.0
51360,67.0,67.1,9.5,199976.99,4.02,0,apartamento,Centro-Oeste,1.6506,1,275.54
55535,68.0,69.3,85.0,228355.51,2.29,1,casa,Sul,0.4339,2,2540.16
53806,94.6,93.2,20.3,520095.25,6.28,0,apartamento,Nordeste,-1.1043,3,408.6
53142,87.7,87.4,12.5,342903.87,13.11,0,sobrado,Sudeste,0.4555,3,239.21
55453,93.2,93.8,10.1,304782.42,8.16,0,casa,Norte,0.8592,2,315.95
55946,100.9,98.0,13.7,308475.11,1.05,0,apartamento,Centro-Oeste,-0.0902,1,735.5
52733,87.5,89.1,8.4,356992.4,3.97,1,apartamento,Sul,0.3511,3,668.21
55988,38.0,38.4,5.3,142595.49,0.78,0,casa,Sudeste,-0.1034,3,224.75
55656,107.0,103.9,23.2,512955.32,1.26,0,apartamento,Sul,-0.9812,2,496.68
50083,120.6,118.3,6.4,534647.46,10.61,0,apartamento,Sudeste,1.1962,1,78.32
50079,135.8,136.8,0.8,401845.84,8.39,0,kitnet,Sul,0.659,3,37.56
50662,129.0,130.2,18.6,453971.61,27.56,0,casa,Sudeste,0.7742,1,162.19
50324,128.1,124.4,,434064.34,20.86,0,sobrado,Norte,0.1782,3,33.76
51440,171.0,170.9,46.4,555024.89,7.6,1,casa,Sul,-1.7733,2,1587.8
55399,121.6,125.1,12.2,488879.85,2.11,0,apartamento,Centro-Oeste,-0.7199,2,718.66
55881,86.9,87.3,2.3,360266.77,3.24,0,apartamento,Sudeste,-0.6486,0,136.69
51130,97.6,96.8,,328354.62,13.5,0,casa,Centro-Oeste,0.2553,2,784.02
52253,134.1,131.4,9.2,582858.0,0.22,0,apartamento,Sudeste,-0.0835,2,405.2
52376,59.3,60.5,16.6,228919.21,3.28,1,casa,Nordeste,1.4879,1,1284.15
50808,129.4,132.7,21.0,475502.78,13.28,0,casa,Centro-Oeste,-0.5941,1,1256.0
51510,92.2,93.4,28.6,368594.83,2.65,0,apartamento,Sudeste,0.926,2,306.49
53105,63.0,63.7,8.4,275202.83,7.32,0,casa,Sul,-1.3909,2,222.48
52593,197.1,191.9,2.3,761150.04,11.63,0,casa,Nordeste,0.2991,3,109.31
52576,158.4,159.6,17.3,650888.63,10.37,0,apartamento,Sudeste,0.6209,2,298.29
53329,58.7,58.1,6.8,250289.15,1.6,0,kitnet,Sudeste,-0.4069,1,533.13
50656,74.2,76.3,9.8,251854.51,6.23,0,kitnet,Centro-Oeste,-0.3828,1,228.99
53070,262.0,254.2,6.5,1095797.94,1.87,1,apartamento,Sul,1.1066,1,1616.23
55851,85.6,85.7,15.2,292255.73,8.07,0,casa,Sudeste,0.5942,0,226.18
50858,111.4,108.3,31.5,393452.7,2.35,0,apartamento,Sudeste,-1.4757,3,884.43
51383,111.3,113.9,3.9,493259.88,2.58,0,apartamento,Sudeste,-1.5542,0,145.37
55417,149.1,145.1,13.1,568874.43,8.6,0,apartamento,Centro-Oeste,1.7759,2,364.68
55106,77.1,75.6,58.1,310320.71,14.51,0,casa,Norte,-0.4306,2,1082.54
54940,84.3,82.1,3.2,394707.41,3.34,0,kitnet,Centro-Oeste,-0.165,1,110.74
50833,103.4,103.4,25.7,370796.69,20.59,0,sobrado,Sudeste,0.7288,3,591.31
52927,151.0,147.7,7.8,592064.62,11.68,0,casa,Sudeste,0.1352,1,158.68
51614,117.8,117.9,14.0,332536.48,9.54,1,sobrado,Sudeste,-0.6125,1,909.62
53797,184.6,180.5,2.2,621157.09,7.94,0,casa,Nordeste,-0.302,1,225.57
55560,74.2,73.6,13.7,287384.12,0.55,0,apartamento,Sudeste,1.2985,3,329.64
53356,460.8,466.7,15.0,1128513.24,2.34,0,casa,Nordeste,-0.1496,3,121.28
50213,93.6,91.8,4.9,336115.91,9.94,0,casa,Nordeste,0.7482,0,54.98
52520,236.1,233.3,48.8,1152188.95,0.2,0,casa,Sul,-1.6912,3,1272.15
50131,68.9,67.0,4.9,262649.76,6.09,0,sobrado,Norte,-0.601,1,72.53
53087,124.2,125.7,19.7,409863.91,,0,casa,Centro-Oeste,-0.2802,0,340.4
54535,106.5,108.5,45.0,415749.68,5.57,1,apartamento,Centro-Oeste,0.9485,2,745.2
55983,168.9,168.3,6.2,693104.18,0.58,0,sobrado,Nordeste,1.2178,2,425.43
52524,169.0,168.9,0.8,769216.8,3.15,0,sobrado,Nordeste,1.3999,1,36.46
53467,122.8,124.2,10.7,455652.67,1.57,0,apartamento,Centro-Oeste,1.5856,0,169.24
53800,105.8,103.2,1.3,523091.48,4.57,0,apartamento,Sudeste,0.4578,2,102.95
54949,208.3,209.6,6.5,805055.35,0.65,0,casa,Norte,-0.5725,1,407.41
50448,156.4,160.5,14.4,743992.16,1.89,0,apartamento,Sudeste,0.1338,3,527.51
53765,117.4,115.7,7.0,513011.99,6.37,1,apartamento,Sudeste,0.1224,3,1303.6
50699,74.0,72.7,23.4,316557.79,20.83,0,apartamento,Sudeste,-0.1739,1,315.59
50103,70.0,71.2,51.3,217259.45,13.03,0,casa,Sudeste,-1.3702,1,1058.86
55521,249.6,249.0,30.7,1268643.49,2.44,1,casa,Sudeste,-0.6076,1,2219.72
50523,39.0,38.3,5.5,103194.82,1.46,0,casa,Sul,-2.2903,2,292.72
53017,188.6,193.9,1.4,740933.8,1.48,0,apartamento,Nordeste,0.7083,3,131.66
53851,56.2,57.8,3.6,197730.78,0.73,0,casa,Sudeste,-0.0116,0,122.16
51102,55.9,55.1,6.7,201817.72,0.41,0,casa,Nordeste,0.9564,3,97.84
51821,117.7,117.4,6.7,404802.77,0.2,0,apartamento,Sul,-0.4067,3,410.43
51415,81.5,83.4,0.2,403944.9,2.57,0,sobrado,Sul,1.022,2,91.01
50165,134.8,135.8,18.5,547779.55,0.93,0,apartamento,Sul,-1.1814,0,661.15
55553,217.9,220.4,1.6,969009.09,4.54,0,apartamento,Sudeste,0.296,1,95.13
53308,114.3,115.9,25.8,431398.2,6.37,1,apartamento,Sudeste,0.0476,2,1972.56
55095,142.2,138.8,3.3,663350.77,19.32,0,sobrado,Sudeste,-2.0202,2,76.32
55003,170.4,171.8,16.8,511217.43,4.08,0,apartamento,Sudeste,-0.4464,0,372.84
53189,160.0,160.7,0.1,532637.84,2.92,1,apartamento,Norte,-0.6753,1,1511.65
55176,121.6,122.3,8.5,572925.6,4.43,0,apartamento,Sudeste,2.5847,3,200.17
52555,85.7,83.7,14.1,284797.88,3.01,0,apartamento,Sudeste,0.7599,2,286.16
53383,108.4,111.4,12.2,447313.24,3.87,0,apartamento,Nordeste,1.6169,1,175.87
53962,70.2,68.2,1.7,251049.51,6.31,0,sobrado,Nordeste,-0.3793,2,65.52
52499,172.0,174.3,4.6,816352.02,14.49,1,apartamento,Sudeste,-2.0647,1,692.99
50395,106.2,104.4,62.3,387694.97,6.45,0,apartamento,Sul,0.1536,3,2071.07
50625,128.9,128.0,8.4,451805.42,5.52,0,sobrado,Sul,-0.368,2,217.82
54791,119.0,115.5,26.3,337633.85,2.03,1,apartamento,Sudeste,-1.1681,3,2694.77
53997,143.7,139.5,19.0,535736.06,0.2,0,apartamento,Norte,-0.5626,3,864.0
50947,131.6,128.9,5.9,426356.94,2.61,1,apartamento,Centro-Oeste,1.4559,2,1250.29
50761,124.9,123.4,5.7,547782.4,1.23,0,apartamento,Sudeste,-0.5025,3,236.82
53430,120.9,117.3,8.1,373367.74,4.37,1,casa,Sudeste,-0.6437,3,911.54
52739,94.8,95.6,8.5,373021.91,9.38,0,apartamento,Sul,0.05,2,179.72
51443,113.3,111.5,25.3,407671.96,7.8,0,apartamento,Sudeste,0.7466,1,294.35
54039,252.8,254.6,11.5,681270.71,11.14,1,kitnet,Sudeste,0.9797,3,1034.48
50645,140.8,140.7,2.3,607005.48,4.2,0,apartamento,Sudeste,-0.2204,0,133.29
54866,63.2,64.9,24.6,255306.33,6.03,0,apartamento,Sudeste,-1.6552,0,297.97
54526,188.5,194.0,0.0,876073.48,1.88,0,casa,Sudeste,0.8412,3,87.77
51882,30.0,29.8,0.7,117422.97,2.8,0,casa,Sudeste,-0.333,1,78.43
54867,204.4,208.3,0.9,542779.44,18.69,0,casa,Norte,0.475,2,30.0
53802,116.5,119.6,11.4,420624.32,4.45,0,casa,Sudeste,-1.002,1,205.19
55703,184.0,182.6,14.8,734604.22,3.9,0,casa,Sudeste,-0.2374,3,338.79
54147,78.7,77.5,7.3,297128.01,5.19,0,apartamento,Sul,-0.2591,1,178.82
52598,65.5,67.0,3.0,226563.39,4.54,0,sobrado,Sudeste,1.5214,1,70.67
52541,151.4,155.5,19.8,436495.0,4.46,0,apartamento,Sul,0.8182,1,866.23
55726,132.0,131.6,2.5,594148.08,0.91,2,apartamento,Sudeste,-0.9464,3,2174.0
52822,143.0,141.1,9.9,494925.05,16.24,1,casa,Nordeste,0.4724,0,1442.18
55303,211.7,209.9,19.7,491829.75,10.12,0,casa,Centro-Oeste,-1.9476,2,702.35
52286,38.1,37.3,42.6,168817.24,12.43,0,apartamento,Nordeste,-2.3491,0,919.34
54066,182.6,179.4,19.9,749443.99,3.46,0,casa,Sul,-0.4244,3,305.23
52827,114.9,111.8,15.8,437634.47,,0,cobertura_duplex,Nordeste,0.8122,1,210.77
54207,100.4,103.3,17.0,459577.12,3.69,0,casa,Sudeste,-1.2412,0,533.55
53268,107.9,108.5,16.6,377772.41,3.61,0,apartamento,Norte,1.3815,0,332.39
50183,159.1,162.2,8.5,564100.47,3.74,2,apartamento,Nordeste,-0.5239,0,2206.08
53316,235.7,237.9,3.8,920153.69,1.78,1,apartamento,Sudeste,-0.3891,0,877.46
54057,142.1,138.4,33.5,539848.27,13.28,0,casa,Sudeste,-1.4734,0,534.9
54709,78.1,77.2,5.7,304625.12,5.4,0,casa,Norte,-0.396,1,140.53
51169,215.0,218.0,13.3,813946.53,5.0,0,casa,Sul,0.4542,3,331.92
55460,232.6,231.9,10.4,656279.4,3.56,0,apartamento,Sudeste,-0.7577,0,160.61
55575,74.4,74.8,15.4,266032.28,4.64,0,casa,Sudeste,1.0725,2,218.98
51711,214.9,219.3,4.3,1004566.72,2.18,0,casa,Norte,1.0747,0,166.9
55297,97.8,97.7,10.0,477765.8,8.31,0,sobrado,Sudeste,0.8387,1,232.11
51178,190.6,190.2,17.9,975259.32,0.83,0,casa,Sudeste,-0.1376,3,250.19
52129,161.0,161.6,59.7,478779.13,,0,apartamento,Sul,0.6037,2,657.51
52532,152.2,152.2,16.9,546231.7,1.76,0,apartamento,Sudeste,2.0821,3,473.35
50397,62.5,62.5,4.7,254210.21,11.55,0,apartamento,Sudeste,-0.6268,0,74.23
51291,179.5,184.8,3.5,781919.31,5.18,0,casa,Sudeste,0.6531,1,148.8
53661,143.2,140.9,2.8,634106.75,2.54,0,casa,Nordeste,-0.1613,1,157.23
53971,90.6,89.0,17.5,406644.94,11.19,0,kitnet,Sul,-0.0831,3,109.44
53458,96.8,98.3,5.6,281042.03,1.08,0,apartamento,Sudeste,2.1292,2,172.61
51630,165.1,165.6,9.2,708369.81,1.49,0,sobrado,Sudeste,-0.0973,2,138.14
53096,66.2,65.9,9.9,261166.47,3.05,0,casa,Sudeste,0.2513,3,293.4
54087,107.6,106.3,11.0,520614.08,2.98,0,casa,Sudeste,1.0197,0,440.12
51289,202.3,204.6,8.0,528724.01,3.11,0,casa,Sudeste,2.6933,3,212.07
53747,71.9,72.8,17.4,230713.97,1.59,0,apartamento,Norte,-0.0418,3,522.04
55123,37.6,37.1,17.1,113886.07,2.39,0,casa,Sul,0.3415,3,243.15
50901,68.0,67.2,,273155.36,2.1,0,casa,Sudeste,-1.1004,3,220.89
53748,43.0,43.0,9.1,136856.27,0.29,2,casa,Norte,-0.4789,0,5253.67
50571,80.2,82.0,1.6,315943.19,8.11,0,sobrado,Nordeste,1.4015,1,30.0
55997,115.2,113.7,8.3,408071.16,0.54,0,apartamento,Sudeste,-1.1037,3,246.88
54545,126.4,123.7,37.9,405414.08,3.43,0,apartamento,Sul,-0.4109,3,900.11
55325,154.9,158.9,2.4,567345.43,7.28,0,casa,Sudeste,-0.2493,3,154.17
53366,68.4,69.7,7.2,174982.82,10.99,1,casa,Sudeste,1.1137,3,701.28
52309,93.4,95.3,14.5,331403.41,11.35,0,apartamento,Sul,0.9689,2,222.69
55184,59.5,60.1,13.8,222261.24,7.22,2,kitnet,Nordeste,1.232,3,1601.99
55732,203.3,208.3,16.5,596108.14,7.26,0,kitnet,Nordeste,0.4406,3,1190.93
55711,132.2,133.6,11.0,367633.43,0.2,0,casa,Sudeste,-0.1848,1,324.2
51874,78.8,78.8,5.6,317280.07,3.21,1,casa,Centro-Oeste,-0.6008,0,2098.16
54452,183.4,178.6,29.9,696525.55,4.27,0,sobrado,Centro-Oeste,-0.8339,1,316.35
54704,62.4,61.6,30.4,211224.68,17.66,1,casa,Nordeste,0.7532,1,1067.9
52742,161.1,160.4,5.3,938713.29,9.07,0,apartamento,Sul,0.1933,1,79.26
54335,144.5,147.8,4.7,638479.3,13.28,0,casa,Sudeste,-0.1739,0,271.57
53271,109.8,112.6,9.4,357306.89,0.2,0,apartamento,Sul,-0.0598,2,448.18
55912,63.0,64.6,7.9,244079.37,11.2,0,apartamento,Sudeste,0.8286,1,158.01
55510,151.6,151.4,2.8,597818.38,4.18,0,apartamento,Sudeste,-1.5318,0,242.73
52167,90.6,90.4,25.6,386563.18,0.49,0,sobrado,Nordeste,-0.1814,2,964.1
53437,67.7,69.2,16.2,203733.29,31.85,0,casa,Sudeste,-0.8235,1,188.77
55296,57.2,57.1,45.7,325391.46,2.51,0,casa,Sudeste,-2.6587,3,513.75
54470,103.3,105.0,2.3,426361.98,2.91,1,sobrado,Sul,0.6899,0,649.22
53525,42.1,43.3,4.1,158866.47,9.25,0,sobrado,Norte,0.1982,3,75.05
55839,128.8,129.3,1.7,432875.44,5.04,1,apartamento,Nordeste,0.0764,1,745.54
53115,68.2,68.7,3.2,302793.37,2.47,0,apartamento,Centro-Oeste,0.2553,0,85.66
53952,33.2,33.7,6.2,108974.71,3.6,0,apartamento,Nordeste,-0.3063,1,167.57
51937,79.2,78.5,36.4,318055.85,1.63,0,sobrado,Sudeste,-0.3361,0,531.72
51321,321.9,319.3,16.6,1411175.18,4.21,0,apartamento,Nordeste,0.9279,1,529.01
51125,184.1,187.5,25.6,663331.64,0.38,0,apartamento,Norte,0.5442,1,993.74
52511,120.6,122.7,29.2,451566.42,0.98,0,casa,Nordeste,0.0797,2,613.94
51527,264.5,257.6,35.5,1004098.18,1.31,0,apartamento,Sudeste,-0.3547,3,465.88
54825,45.4,44.1,11.4,131201.6,6.62,0,apartamento,Sul,0.543,3,776.28
52458,79.6,79.0,8.9,264478.67,1.34,0,casa,Sudeste,-1.2325,0,182.24
52495,146.3,147.7,,643922.77,3.14,1,casa,Sudeste,0.4268,0,1193.68
53877,124.8,121.6,16.8,555659.22,3.22,0,casa,Sul,-0.3837,0,117.81
55688,236.2,237.7,2.6,835901.54,7.73,0,apartamento,Nordeste,-0.271,0,97.39
51408,109.4,112.0,0.7,363869.24,0.73,2,apartamento,Nordeste,0.5855,1,2272.16
53272,79.1,77.0,17.0,391498.46,2.35,0,apartamento,Sul,-0.5857,2,281.21
53137,134.5,138.1,9.5,435578.74,11.45,0,casa,Centro-Oeste,-0.3282,0,201.49
55741,129.5,131.9,0.9,598152.95,2.16,0,casa,Centro-Oeste,-0.5579,1,61.55
52264,222.8,216.7,19.7,912860.51,5.44,0,kitnet,Nordeste,-0.1405,1,443.93
54478,66.2,65.1,52.5,317156.6,3.28,0,apartamento,Sudeste,-0.7696,2,578.75
53749,94.7,95.4,28.3,325440.41,5.88,0,sobrado,Sudeste,0.4535,0,501.49
52589,119.8,122.5,2.8,543250.7,4.63,0,casa,Sul,0.9159,3,138.7
51502,79.2,81.4,3.8,285437.64,1.28,0,sobrado,Sul,-0.5434,2,195.89
52538,91.2,91.5,8.5,397476.73,0.8,0,sobrado,Norte,1.3873,1,168.12
51320,76.7,74.5,8.6,229630.14,4.7,0,apartamento,Sul,-1.1473,2,258.07
54787,105.2,106.6,4.6,460474.19,4.24,0,apartamento,Sudeste,0.3524,1,204.47
51233,174.8,179.6,37.2,780125.66,0.77,0,apartamento,Sul,-0.4693,1,886.58
52236,115.9,115.0,13.1,397582.91,13.51,0,apartamento,Centro-Oeste,-1.5874,1,161.32
54777,140.5,136.5,11.7,626601.58,0.4,0,casa,Sul,1.4562,2,196.52
51629,144.8,147.5,21.6,730420.45,20.31,0,apartamento,Norte,0.3825,0,202.17
52789,205.4,209.0,39.7,882498.68,0.44,0,apartamento,Sudeste,-0.6793,3,751.32
50123,39.4,38.4,6.9,180077.57,1.17,0,apartamento,Centro-Oeste,-0.1682,2,245.71
52634,68.8,67.1,8.3,1765069.21,3.33,0,casa,Sul,-0.6063,0,85.91
54756,138.3,140.0,43.5,380409.03,6.23,1,apartamento,Nordeste,0.4928,1,950.03
51796,99.2,96.4,5.8,519699.44,4.46,0,apartamento,Sul,0.5404,3,169.7
53102,74.2,74.1,,258910.68,6.19,0,apartamento,Sudeste,0.0557,0,55.23
52710,109.5,112.1,10.4,360642.33,4.14,0,apartamento,Sul,-0.094,2,269.81
54600,75.4,76.4,3.4,232933.06,5.37,0,casa,Nordeste,-0.154,2,92.78
54326,93.4,95.7,22.4,257589.79,15.26,0,apartamento,Sudeste,1.2631,1,286.55
54997,130.6,134.2,10.1,629849.54,0.98,0,kitnet,Sudeste,-0.9668,1,250.91
50765,149.7,148.3,10.3,515444.42,18.43,0,casa,Nordeste,1.0185,1,83.76
51409,108.9,111.9,20.6,575142.89,0.79,0,cobertura_duplex,Nordeste,-0.769,2,475.29
55424,105.8,108.0,4.9,411248.08,2.14,1,casa,Sudeste,0.1583,2,2402.08
52428,156.4,153.1,27.9,653474.02,6.45,0,casa,Nordeste,1.5176,3,351.83
51745,140.6,138.8,,603418.07,3.71,0,apartamento,Sudeste,-0.3755,0,941.95
53336,111.9,112.2,6.8,378660.78,7.97,0,sobrado,Nordeste,1.8341,3,54.17
54883,162.9,167.0,30.6,688426.52,,0,apartamento,Sudeste,0.4114,1,650.69
55687,179.6,176.1,19.4,666384.9,9.45,1,apartamento,Sul,1.1471,2,854.21
55650,183.4,181.9,2.5,777922.62,0.72,0,casa,Nordeste,-0.884,2,171.16
55188,193.5,197.1,1.4,581539.69,1.12,0,apartamento,Sudeste,-0.3455,3,210.5
54517,236.1,235.8,19.9,896193.31,4.34,0,kitnet,Sul,1.1085,3,522.36
55860,185.5,185.9,29.1,804693.92,8.1,1,casa,Centro-Oeste,0.0273,3,1874.53
51873,66.5,66.6,5.0,323509.7,1.44,0,casa,Sudeste,0.5371,1,232.18
52614,113.7,117.0,24.8,507229.96,2.24,1,apartamento,Nordeste,0.4338,3,1207.52
52138,244.4,251.6,,998880.87,1.45,0,apartamento,Sul,-1.5932,2,651.35
50798,120.8,117.7,1.8,627601.93,5.1,0,apartamento,Nordeste,-0.2731,1,43.73
55940,239.0,232.1,46.1,967420.82,1.35,0,casa,Sudeste,0.8774,2,751.19
50626,184.0,179.1,10.0,777917.87,5.93,1,apartamento,Nordeste,0.6996,2,952.58
54591,139.7,141.5,1.5,401171.15,1.96,0,casa,Sul,-0.5477,3,63.81
55447,119.7,119.9,19.2,462963.54,7.78,0,apartamento,Norte,-1.7269,2,140.14
51616,199.7,196.8,6.8,591696.98,5.25,0,sobrado,Sudeste,2.389,2,175.54
51782,70.4,69.1,18.3,272162.5,2.7,0,apartamento,Sul,-0.7034,1,777.06
52206,202.0,200.7,9.8,542816.14,5.69,0,apartamento,Sul,1.4273,2,630.15
51890,137.5,140.2,1.2,489244.58,27.33,0,apartamento,Centro-Oeste,1.4794,0,30.0
50790,83.3,82.7,4.4,389961.86,10.43,1,sobrado,Sul,1.1316,1,1204.85
50007,115.1,117.0,8.1,431452.91,5.09,2,casa,Sul,0.2042,3,5950.17
52414,30.0,29.3,16.1,72578.45,,0,cobertura_duplex,Sul,-0.7325,3,170.25
